url,school,department,number,semester,instructor,schedule
https://www.bu.edu/academics/cas/courses/cas-bi-216,CAS,BI,216,SPRG 2026,Celenza,W 10:10 am-11:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-216,CAS,BI,216,SPRG 2026,Celenza,T 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-225,CAS,BI,225,FALL 2025,Pain,TR 2:00 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-225,CAS,BI,225,FALL 2025,Pain,R 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-bi-225,CAS,BI,225,SPRG 2026,Pain,TR 12:30 pm-1:45 pm
https://www.bu.edu/academics/cas/courses/cas-bi-225,CAS,BI,225,SPRG 2026,Pain,R 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-bi-225,CAS,BI,225,SPRG 2026,Pain,F 9:05 am-9:55 am
https://www.bu.edu/academics/cas/courses/cas-bi-218,CAS,BI,218,FALL 2025,Beffert,TR 9:30 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-218,CAS,BI,218,FALL 2025,Beffert,M 6:30 pm-8:00 pm
https://www.bu.edu/academics/cas/courses/cas-bi-218,CAS,BI,218,FALL 2025,Beffert,TR 3:30 pm-4:45 pm
https://www.bu.edu/academics/cas/courses/cas-bi-218,CAS,BI,218,FALL 2025,Beffert,M 6:30 pm-8:00 pm
https://www.bu.edu/academics/cas/courses/cas-bi-218,CAS,BI,218,FALL 2025,Naya,TR 9:30 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-218,CAS,BI,218,FALL 2025,Bushell,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-218,CAS,BI,218,FALL 2025,Abban-Demitrus,M 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-218,CAS,BI,218,FALL 2025,Abban-Demitrus,M 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-bi-218,CAS,BI,218,FALL 2025,Beffert,M 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-218,CAS,BI,218,FALL 2025,Beffert,M 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-218,CAS,BI,218,FALL 2025,Beffert,W 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-bi-218,CAS,BI,218,FALL 2025,Bushell,W 1:25 pm-5:25 pm
https://www.bu.edu/academics/cas/courses/cas-bi-230,CAS,BI,230,FALL 2025,Pain,TR 12:30 pm-1:45 pm
https://www.bu.edu/academics/cas/courses/cas-bi-230,CAS,BI,230,FALL 2025,Pain,F 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-bi-230,CAS,BI,230,FALL 2025,Pain,F 10:10 am-11:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-210,CAS,BI,210,SPRG 2026,Co,MWF 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-210,CAS,BI,210,SPRG 2026,Jackson,M 12:20 pm-2:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-210,CAS,BI,210,SPRG 2026,Jackson,M 2:30 pm-3:45 pm
https://www.bu.edu/academics/cas/courses/cas-bi-210,CAS,BI,210,SPRG 2026,Jackson,T 9:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-210,CAS,BI,210,SPRG 2026,Jackson,T 1:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-210,CAS,BI,210,SPRG 2026,Jackson,T 3:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-210,CAS,BI,210,SPRG 2026,Jackson,W 8:00 am-9:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-210,CAS,BI,210,SPRG 2026,Jackson,W 12:20 pm-2:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-210,CAS,BI,210,SPRG 2026,Jackson,W 2:30 pm-4:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-210,CAS,BI,210,SPRG 2026,Jackson,R 9:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-210,CAS,BI,210,SPRG 2026,Jackson,R 1:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-210,CAS,BI,210,SPRG 2026,Jackson,R 3:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-210,CAS,BI,210,SPRG 2026,Jackson,R 6:00 pm-7:45 pm
https://www.bu.edu/academics/cas/courses/cas-bi-211,CAS,BI,211,FALL 2025,Co,MWF 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-211,CAS,BI,211,FALL 2025,Sanxaridis Mantis,M 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-211,CAS,BI,211,FALL 2025,Seliga,M 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-211,CAS,BI,211,FALL 2025,Sanxaridis Mantis,T 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-211,CAS,BI,211,FALL 2025,Seliga,T 3:30 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-211,CAS,BI,211,FALL 2025,Sanxaridis Mantis,W 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-211,CAS,BI,211,FALL 2025,Seliga,W 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-211,CAS,BI,211,FALL 2025,Sanxaridis Mantis,W 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,TR 9:30 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,M 6:30 pm-8:00 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,TR 3:30 pm-4:45 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,M 6:30 pm-8:00 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,M 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,M 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Abban-Demitrus,M 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Abban-Demitrus,M 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,M 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,M 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,M 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,T 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,T 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,W 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,W 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Abban-Demitrus,W 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,W 8:00 am-8:50 am
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,W 2:30 pm-3:20 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,R 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,F 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,F 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,FALL 2025,Beffert,F 8:00 am-8:50 am
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,SPRG 2026,Hartmann,MWF 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,SPRG 2026,Hartmann,W 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,SPRG 2026,Hartmann,W 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,SPRG 2026,Hartmann,W 4:40 pm-5:30 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,SPRG 2026,Hartmann,F 8:00 am-8:50 am
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,SPRG 2026,Hartmann,F 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-203,CAS,BI,203,SPRG 2026,Hartmann,F 2:30 pm-3:20 pm
https://www.bu.edu/academics/cas/courses/cas-bi-213,CAS,BI,213,FALL 2025,Naya,TR 9:30 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-213,CAS,BI,213,FALL 2025,Naya,M 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-bi-213,CAS,BI,213,FALL 2025,Naya,M 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-213,CAS,BI,213,FALL 2025,Naya,M 4:40 pm-5:30 pm
https://www.bu.edu/academics/cas/courses/cas-bi-213,CAS,BI,213,FALL 2025,Naya,W 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-bi-213,CAS,BI,213,FALL 2025,Naya,W 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-260,CAS,BI,260,SPRG 2026,Scavo,MWF 10:10 am-11:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-260,CAS,BI,260,SPRG 2026,Scavo,T 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-260,CAS,BI,260,SPRG 2026,Scavo,W 4:40 pm-5:30 pm
https://www.bu.edu/academics/cas/courses/cas-bi-260,CAS,BI,260,SPRG 2026,Scavo,R 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-bi-260,CAS,BI,260,SPRG 2026,Scavo,F 9:05 am-9:55 am
https://www.bu.edu/academics/cas/courses/cas-bi-206,CAS,BI,206,FALL 2025,Wunderlich,TR 2:00 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-206,CAS,BI,206,FALL 2025,Wunderlich,M 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-206,CAS,BI,206,FALL 2025,Wunderlich,M 2:30 pm-3:20 pm
https://www.bu.edu/academics/cas/courses/cas-bi-206,CAS,BI,206,FALL 2025,Wunderlich,M 4:40 pm-5:30 pm
https://www.bu.edu/academics/cas/courses/cas-bi-206,CAS,BI,206,SPRG 2026,Celenza,TR 12:30 pm-1:45 pm
https://www.bu.edu/academics/cas/courses/cas-bi-206,CAS,BI,206,SPRG 2026,Celenza,M 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-bi-206,CAS,BI,206,SPRG 2026,Celenza,M 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-bi-206,CAS,BI,206,SPRG 2026,Celenza,M 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-206,CAS,BI,206,SPRG 2026,Celenza,M 2:30 pm-3:20 pm
https://www.bu.edu/academics/cas/courses/cas-bi-206,CAS,BI,206,SPRG 2026,Celenza,T 8:00 am-8:50 am
https://www.bu.edu/academics/cas/courses/cas-bi-206,CAS,BI,206,SPRG 2026,Celenza,W 8:00 am-8:50 am
https://www.bu.edu/academics/cas/courses/cas-bi-206,CAS,BI,206,SPRG 2026,Celenza,W 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-bi-206,CAS,BI,206,SPRG 2026,Celenza,W 1:25 pm-2:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-206,CAS,BI,206,SPRG 2026,Celenza,W 2:30 pm-3:20 pm
https://www.bu.edu/academics/cas/courses/cas-bi-240,CAS,BI,240,FALL 2025,Tay,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-240,CAS,BI,240,FALL 2025,Rotjan,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-240,CAS,BI,240,FALL 2025,Celenza,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-240,CAS,BI,240,FALL 2025,Strickland,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-240,CAS,BI,240,FALL 2025,Spilios,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-240,CAS,BI,240,SPRG 2026,Spilios,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-240,CAS,BI,240,SPRG 2026,Beffert,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-240,CAS,BI,240,SPRG 2026,Marlow,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-240,CAS,BI,240,SPRG 2026,Chen,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-240,CAS,BI,240,SPRG 2026,Davies,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-240,CAS,BI,240,SPRG 2026,Bradham,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-240,CAS,BI,240,SPRG 2026,Gavornik,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-240,CAS,BI,240,SPRG 2026,Traniello,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-294,CAS,BI,294,,,
https://www.bu.edu/academics/cas/courses/cas-bi-305,CAS,BI,305,FALL 2025,Primack,TR 9:30 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-305,CAS,BI,305,FALL 2025,Clark,M 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-271,CAS,BI,271,FALL 2025,Tolan,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-241,CAS,BI,241,FALL 2025,Naya,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-241,CAS,BI,241,FALL 2025,Hartmann,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-241,CAS,BI,241,SPRG 2026,Larkin,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-241,CAS,BI,241,SPRG 2026,Hartmann,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-241,CAS,BI,241,SPRG 2026,Spilios,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-241,CAS,BI,241,SPRG 2026,Templer,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-241,CAS,BI,241,SPRG 2026,Hartmann,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-241,CAS,BI,241,SPRG 2026,Marlow,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-241,CAS,BI,241,SPRG 2026,Tay,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-310,CAS,BI,310,FALL 2025,Co,MWF 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-310,CAS,BI,310,FALL 2025,Co,T 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-310,CAS,BI,310,FALL 2025,Co,W 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-310,CAS,BI,310,FALL 2025,Co,R 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-310,CAS,BI,310,FALL 2025,Co,R 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-311,CAS,BI,311,FALL 2025,Bhatnagar,MWF 9:05 am-9:55 am
https://www.bu.edu/academics/cas/courses/cas-bi-311,CAS,BI,311,FALL 2025,Bhatnagar,MW 10:10 am-11:55 am
https://www.bu.edu/academics/cas/courses/cas-bi-311,CAS,BI,311,FALL 2025,Bhatnagar,MW 12:20 pm-2:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-311,CAS,BI,311,FALL 2025,Bhatnagar,MW 2:30 pm-4:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-311,CAS,BI,311,FALL 2025,Bhatnagar,MW 4:30 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-311,CAS,BI,311,FALL 2025,Bhatnagar,TR 9:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-311,CAS,BI,311,FALL 2025,Bhatnagar,TR 1:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-311,CAS,BI,311,FALL 2025,Bhatnagar,TR 3:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-302,CAS,BI,302,,,
https://www.bu.edu/academics/cas/courses/cas-bi-282,CAS,BI,282,,,
https://www.bu.edu/academics/cas/courses/cas-bi-309,CAS,BI,309,SPRG 2026,Strickland,TR 2:00 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-309,CAS,BI,309,SPRG 2026,Strickland,W 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-bi-309,CAS,BI,309,SPRG 2026,Strickland,W 4:40 pm-5:30 pm
https://www.bu.edu/academics/cas/courses/cas-bi-303,CAS,BI,303,SPRG 2026,Francis,MWF 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-303,CAS,BI,303,SPRG 2026,Francis,M 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-303,CAS,BI,303,SPRG 2026,Francis,T 3:30 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-303,CAS,BI,303,SPRG 2026,Francis,W 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-303,CAS,BI,303,SPRG 2026,Francis,R 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-303,CAS,BI,303,SPRG 2026,Francis,F 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-272,CAS,BI,272,SPRG 2026,,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-272,CAS,BI,272,SPRG 2026,Beffert,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-272,CAS,BI,272,SPRG 2026,Celenza,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-272,CAS,BI,272,SPRG 2026,,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-272,CAS,BI,272,SPRG 2026,,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-272,CAS,BI,272,SPRG 2026,Tolan,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-306,CAS,BI,306,FALL 2025,Templer,TR 11:00 am-12:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-306,CAS,BI,306,FALL 2025,Templer,T 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-306,CAS,BI,306,FALL 2025,Templer,W 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-306,CAS,BI,306,FALL 2025,Templer,W 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-306,CAS,BI,306,FALL 2025,Templer,R 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-306,CAS,BI,306,FALL 2025,Templer,F 11:15 am-2:00 pm
https://www.bu.edu/academics/cas/courses/cas-bi-306,CAS,BI,306,SPRG 2026,Aho,TR 9:30 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-306,CAS,BI,306,SPRG 2026,Aho,M 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-306,CAS,BI,306,SPRG 2026,Aho,T 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-306,CAS,BI,306,SPRG 2026,Aho,T 3:30 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-306,CAS,BI,306,SPRG 2026,Aho,W 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-306,CAS,BI,306,SPRG 2026,Aho,R 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-306,CAS,BI,306,SPRG 2026,Aho,R 3:30 pm-6:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-325,CAS,BI,325,FALL 2025,Thompson,TR 12:30 pm-1:45 pm
https://www.bu.edu/academics/cas/courses/cas-bi-325,CAS,BI,325,FALL 2025,Thompson,F 9:05 am-9:55 am
https://www.bu.edu/academics/cas/courses/cas-bi-325,CAS,BI,325,FALL 2025,Thompson,F 10:10 am-11:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-325,CAS,BI,325,FALL 2025,Thompson,F 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-325,CAS,BI,325,FALL 2025,Thompson,W 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-bi-325,CAS,BI,325,SPRG 2026,,TR 12:30 pm-1:45 pm
https://www.bu.edu/academics/cas/courses/cas-bi-325,CAS,BI,325,SPRG 2026,,M 2:30 pm-3:20 pm
https://www.bu.edu/academics/cas/courses/cas-bi-325,CAS,BI,325,SPRG 2026,,W 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-bi-325,CAS,BI,325,SPRG 2026,,R 3:35 pm-4:25 pm
https://www.bu.edu/academics/cas/courses/cas-bi-328,CAS,BI,328,SPRG 2026,Beffert,TR 9:30 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-328,CAS,BI,328,SPRG 2026,Beffert,F 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,FALL 2025,Muscedere,MWF 11:15 am-12:05 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,FALL 2025,Seliga,M 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,FALL 2025,Sanxaridis Mantis,M 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,FALL 2025,Seliga,T 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,FALL 2025,Sanxaridis Mantis,T 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,FALL 2025,Seliga,T 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,FALL 2025,Seliga,W 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,FALL 2025,Seliga,W 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,FALL 2025,Sanxaridis Mantis,W 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,FALL 2025,Seliga,R 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,FALL 2025,Seliga,R 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,FALL 2025,Seliga,R 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,FALL 2025,Seliga,R 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,FALL 2025,Seliga,F 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,FALL 2025,Sanxaridis Mantis,F 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Muscedere,MWF 12:20 pm-1:10 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Seliga,M 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Seliga,M 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Seliga,M 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Seliga,M 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Sanxaridis Mantis,T 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Seliga,T 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Seliga,T 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Seliga,T 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Sanxaridis Mantis,W 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Seliga,W 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Seliga,W 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Seliga,W 2:30 pm-5:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Seliga,W 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Seliga,W 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Seliga,R 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Seliga,R 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Seliga,R 12:30 pm-3:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Seliga,R 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Seliga,R 6:30 pm-9:15 pm
https://www.bu.edu/academics/cas/courses/cas-bi-315,CAS,BI,315,SPRG 2026,Sanxaridis Mantis,F 8:00 am-10:45 am
https://www.bu.edu/academics/cas/courses/cas-bi-352,CAS,BI,352,FALL 2025,Siggers,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-352,CAS,BI,352,SPRG 2026,Hartmann,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-352,CAS,BI,352,SPRG 2026,Tolan,ARR 12:00 am-12:00 am
https://www.bu.edu/academics/cas/courses/cas-bi-352,CAS,BI,352,SPRG 2026,Celenza,ARR 12:00 am-12:00 am
